ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-03-24,875.7960335323569,826.3400507246158,910.3695562262335,875.7960335323569,875.7960335323569,-9.27622740001929,-9.27622740001929,-9.27622740001929,-9.27622740001929,-9.27622740001929,-9.27622740001929,0.0,0.0,0.0,866.5198061323376
2022-03-25,878.094569355405,825.1504962858917,911.2207660948236,878.094569355405,878.094569355405,-9.39409893085163,-9.39409893085163,-9.39409893085163,-9.39409893085163,-9.39409893085163,-9.39409893085163,0.0,0.0,0.0,868.7004704245534
2022-03-28,884.9901768245492,832.7896635843093,920.5368505574311,884.9901768245492,884.9901768245492,-9.221470808267007,-9.221470808267007,-9.221470808267007,-9.221470808267007,-9.221470808267007,-9.221470808267007,0.0,0.0,0.0,875.7687060162822
2022-03-29,887.2887126475973,835.0967001485442,922.3640528478743,887.2887126475973,887.2887126475973,-10.175177444028531,-10.175177444028531,-10.175177444028531,-10.175177444028531,-10.175177444028531,-10.175177444028531,0.0,0.0,0.0,877.1135352035687
2022-03-30,889.587248470645,836.9331073748566,924.1614170006095,889.587248470645,889.587248470645,-9.413089131774786,-9.413089131774786,-9.413089131774786,-9.413089131774786,-9.413089131774786,-9.413089131774786,0.0,0.0,0.0,880.1741593388703
2022-03-31,891.8857842936932,838.6710602521417,925.0935722157205,891.8857842936932,891.8857842936932,-9.276227399949944,-9.276227399949944,-9.276227399949944,-9.276227399949944,-9.276227399949944,-9.276227399949944,0.0,0.0,0.0,882.6095568937433
2022-04-01,894.1843201167417,838.5867239838014,928.5803255928753,894.1843201167417,894.1843201167417,-9.394098930827033,-9.394098930827033,-9.394098930827033,-9.394098930827033,-9.394098930827033,-9.394098930827033,0.0,0.0,0.0,884.7902211859147
2022-04-04,901.0799275858851,850.2757951701749,934.0893104929157,901.0799275858851,901.0799275858851,-9.22147080833005,-9.22147080833005,-9.22147080833005,-9.22147080833005,-9.22147080833005,-9.22147080833005,0.0,0.0,0.0,891.858456777555
2022-04-05,903.3784634089336,849.0926969970928,934.3592844759961,903.3784634089336,903.3784634089336,-10.175177444048117,-10.175177444048117,-10.175177444048117,-10.175177444048117,-10.175177444048117,-10.175177444048117,0.0,0.0,0.0,893.2032859648855
2022-04-06,905.6769992319818,853.2733053616136,939.1367217184078,905.6769992319818,905.6769992319818,-9.413089131843138,-9.413089131843138,-9.413089131843138,-9.413089131843138,-9.413089131843138,-9.413089131843138,0.0,0.0,0.0,896.2639101001387
2022-04-07,907.9755350550289,853.3539325870017,939.9467369087912,907.9755350550289,907.9755350550289,-9.276227399986368,-9.276227399986368,-9.276227399986368,-9.276227399986368,-9.276227399986368,-9.276227399986368,0.0,0.0,0.0,898.6993076550425
2022-04-08,911.4348370942935,856.7399250482582,944.7139845860095,911.4348370942935,911.4348370942935,-9.394098930802437,-9.394098930802437,-9.394098930802437,-9.394098930802437,-9.394098930802437,-9.394098930802437,0.0,0.0,0.0,902.040738163491
2022-04-11,921.8127432120867,870.6067097326168,953.6305976095325,921.8127432120867,921.8127432120867,-9.221470808393093,-9.221470808393093,-9.221470808393093,-9.221470808393093,-9.221470808393093,-9.221470808393093,0.0,0.0,0.0,912.5912724036937
2022-04-12,925.2720452513503,869.3735998668674,956.2472679275056,925.2720452513503,925.2720452513503,-10.175177444066135,-10.175177444066135,-10.175177444066135,-10.175177444066135,-10.175177444066135,-10.175177444066135,0.0,0.0,0.0,915.0968678072842
2022-04-13,928.7313472906148,876.1364241873914,963.0120566490688,928.7313472906148,928.7313472906148,-9.413089131704858,-9.413089131704858,-9.413089131704858,-9.413089131704858,-9.413089131704858,-9.413089131704858,0.0,0.0,0.0,919.31825815891
2022-04-14,932.190649329879,878.5340776344511,967.0908667386799,932.190649329879,932.190649329879,-9.27622740002279,-9.27622740002279,-9.27622740002279,-9.27622740002279,-9.27622740002279,-9.27622740002279,0.0,0.0,0.0,922.9144219298562
2022-04-15,935.649951369143,883.432228591016,968.3075725834766,935.649951369143,935.649951369143,-9.394098930865107,-9.394098930865107,-9.394098930865107,-9.394098930865107,-9.394098930865107,-9.394098930865107,0.0,0.0,0.0,926.2558524382779
2022-04-18,946.0278574869362,893.8862154616867,979.8947075941865,946.0278574869362,946.0278574869362,-9.22147080841457,-9.22147080841457,-9.22147080841457,-9.22147080841457,-9.22147080841457,-9.22147080841457,0.0,0.0,0.0,936.8063866785217
2022-04-19,949.4871595261998,897.696203795114,981.0559371389401,949.4871595261998,949.4871595261998,-10.175177444084152,-10.175177444084152,-10.175177444084152,-10.175177444084152,-10.175177444084152,-10.175177444084152,0.0,0.0,0.0,939.3119820821156
2022-04-20,952.9464615654643,897.8678432796087,984.3933792452829,952.9464615654643,952.9464615654643,-9.413089131773212,-9.413089131773212,-9.413089131773212,-9.413089131773212,-9.413089131773212,-9.413089131773212,0.0,0.0,0.0,943.5333724336912
2022-04-21,956.4057636047289,903.2148365465703,990.1355199064387,956.4057636047289,956.4057636047289,-9.27622739999122,-9.27622739999122,-9.27622739999122,-9.27622739999122,-9.27622739999122,-9.27622739999122,0.0,0.0,0.0,947.1295362047377
2022-04-22,959.865065643993,907.811738652923,993.5218300234303,959.865065643993,959.865065643993,-9.394098930779295,-9.394098930779295,-9.394098930779295,-9.394098930779295,-9.394098930779295,-9.394098930779295,0.0,0.0,0.0,950.4709667132138
2022-04-25,970.2429717617857,919.0144671305318,1004.241027955443,970.2429717617857,970.2429717617857,-9.221470808436047,-9.221470808436047,-9.221470808436047,-9.221470808436047,-9.221470808436047,-9.221470808436047,0.0,0.0,0.0,961.0215009533497
2022-04-26,973.7022738010503,922.7146582937679,1004.8520280600012,973.7022738010503,973.7022738010503,-10.175177444103744,-10.175177444103744,-10.175177444103744,-10.175177444103744,-10.175177444103744,-10.175177444103744,0.0,0.0,0.0,963.5270963569466
2022-04-27,977.1615758403144,924.0906013742576,1010.1491998911916,977.1615758403144,977.1615758403144,-9.413089131738248,-9.413089131738248,-9.413089131738248,-9.413089131738248,-9.413089131738248,-9.413089131738248,0.0,0.0,0.0,967.7484867085761
2022-04-28,980.620877879579,927.9076321633605,1015.9023175076683,980.620877879579,980.620877879579,-9.276227399921874,-9.276227399921874,-9.276227399921874,-9.276227399921874,-9.276227399921874,-9.276227399921874,0.0,0.0,0.0,971.3446504796572
2022-04-29,984.0801799188425,930.9917723135176,1019.7739544771682,984.0801799188425,984.0801799188425,-9.394098930841968,-9.394098930841968,-9.394098930841968,-9.394098930841968,-9.394098930841968,-9.394098930841968,0.0,0.0,0.0,974.6860809880005
2022-05-03,997.9173880759004,943.4096839399036,1032.9830514629493,997.9173880759004,997.9173880759004,-10.175177444121761,-10.175177444121761,-10.175177444121761,-10.175177444121761,-10.175177444121761,-10.175177444121761,0.0,0.0,0.0,987.7422106317786
2022-05-04,1001.3766901151639,948.5544977962913,1036.4004708291998,1001.3766901151639,1001.3766901151639,-9.413089131806599,-9.413089131806599,-9.413089131806599,-9.413089131806599,-9.413089131806599,-9.413089131806599,0.0,0.0,0.0,991.9636009833573
2022-05-05,1004.8359921544285,951.0785033369734,1040.2692578565245,1004.8359921544285,1004.8359921544285,-9.276227400064066,-9.276227400064066,-9.276227400064066,-9.276227400064066,-9.276227400064066,-9.276227400064066,0.0,0.0,0.0,995.5597647543644
2022-05-06,1008.295294193693,956.9178581128018,1043.370311900108,1008.295294193693,1008.295294193693,-9.394098930730106,-9.394098930730106,-9.394098930730106,-9.394098930730106,-9.394098930730106,-9.394098930730106,0.0,0.0,0.0,998.9011952629629
2022-05-09,1018.6732003114853,966.2127774387357,1053.9665805043396,1018.6732003114853,1018.6732003114853,-9.221470808308606,-9.221470808308606,-9.221470808308606,-9.221470808308606,-9.221470808308606,-9.221470808308606,0.0,0.0,0.0,1009.4517295031767
2022-05-10,1022.1325023507499,968.1614383343862,1053.2655134234733,1022.1325023507499,1022.1325023507499,-10.175177444059377,-10.175177444059377,-10.175177444059377,-10.175177444059377,-10.175177444059377,-10.175177444059377,0.0,0.0,0.0,1011.9573249066905
2022-05-11,1025.5918043900144,974.1325138072228,1062.7399113213767,1025.5918043900144,1025.5918043900144,-9.413089131771637,-9.413089131771637,-9.413089131771637,-9.413089131771637,-9.413089131771637,-9.413089131771637,0.0,0.0,0.0,1016.1787152582428
2022-05-12,1029.051106429278,973.1565379302799,1062.8450136003607,1029.051106429278,1029.051106429278,-9.27622739999472,-9.27622739999472,-9.27622739999472,-9.27622739999472,-9.27622739999472,-9.27622739999472,0.0,0.0,0.0,1019.7748790292833
2022-05-13,1032.5104084685427,981.3323277528572,1067.6738447065247,1032.5104084685427,1032.5104084685427,-9.394098930792778,-9.394098930792778,-9.394098930792778,-9.394098930792778,-9.394098930792778,-9.394098930792778,0.0,0.0,0.0,1023.1163095377499
2022-05-16,1042.8883145863358,991.0299454078295,1075.6946302749527,1042.8883145863358,1042.8883145863358,-9.221470808330087,-9.221470808330087,-9.221470808330087,-9.221470808330087,-9.221470808330087,-9.221470808330087,0.0,0.0,0.0,1033.6668437780056
2022-05-17,1046.3476166255994,994.9462947161209,1080.9736716241314,1046.3476166255994,1046.3476166255994,-10.175177444157793,-10.175177444157793,-10.175177444157793,-10.175177444157793,-10.175177444157793,-10.175177444157793,0.0,0.0,0.0,1036.1724391814416
2022-05-18,1049.806918664864,997.617595291056,1081.286586444453,1049.806918664864,1049.806918664864,-9.413089131799701,-9.413089131799701,-9.413089131799701,-9.413089131799701,-9.413089131799701,-9.413089131799701,0.0,0.0,0.0,1040.3938295330643
2022-05-19,1053.266220704128,1002.5397914980446,1088.4607362987265,1053.266220704128,1053.266220704128,-9.276227400031143,-9.276227400031143,-9.276227400031143,-9.276227400031143,-9.276227400031143,-9.276227400031143,0.0,0.0,0.0,1043.989993304097
2022-05-20,1056.7255227433927,1005.9573274880173,1092.2368198345278,1056.7255227433927,1056.7255227433927,-9.39409893085545,-9.39409893085545,-9.39409893085545,-9.39409893085545,-9.39409893085545,-9.39409893085545,0.0,0.0,0.0,1047.3314238125372
2022-05-23,1067.1034288611854,1011.6222271083257,1104.963757200862,1067.1034288611854,1067.1034288611854,-9.221470808222733,-9.221470808222733,-9.221470808222733,-9.221470808222733,-9.221470808222733,-9.221470808222733,0.0,0.0,0.0,1057.8819580529628
2022-05-24,1070.562730900449,1017.6426724543818,1106.0500724900367,1070.562730900449,1070.562730900449,-10.175177444095409,-10.175177444095409,-10.175177444095409,-10.175177444095409,-10.175177444095409,-10.175177444095409,0.0,0.0,0.0,1060.3875534563535
2022-05-25,1074.0220329397134,1020.1564571965159,1109.7745704231424,1074.0220329397134,1074.0220329397134,-9.413089131764739,-9.413089131764739,-9.413089131764739,-9.413089131764739,-9.413089131764739,-9.413089131764739,0.0,0.0,0.0,1064.6089438079487
2022-05-26,1077.481334978978,1025.3223704839645,1112.7014882706815,1077.481334978978,1077.481334978978,-9.276227399999572,-9.276227399999572,-9.276227399999572,-9.276227399999572,-9.276227399999572,-9.276227399999572,0.0,0.0,0.0,1068.2051075789786
2022-05-27,1080.9406370182421,1029.6295934726795,1118.726456544733,1080.9406370182421,1080.9406370182421,-9.394098930830856,-9.394098930830856,-9.394098930830856,-9.394098930830856,-9.394098930830856,-9.394098930830856,0.0,0.0,0.0,1071.5465380874114
2022-05-30,1091.3185431360348,1038.8400545404793,1123.7635803224528,1091.3185431360348,1091.3185431360348,-9.22147080820264,-9.22147080820264,-9.22147080820264,-9.22147080820264,-9.22147080820264,-9.22147080820264,0.0,0.0,0.0,1082.0970723278322
2022-05-31,1094.7778451752995,1040.1356730061773,1126.271492510841,1094.7778451752995,1094.7778451752995,-10.175177444033023,-10.175177444033023,-10.175177444033023,-10.175177444033023,-10.175177444033023,-10.175177444033023,0.0,0.0,0.0,1084.6026677312664
2022-06-01,1098.2371472145635,1045.6444747982778,1134.3508921682023,1098.2371472145635,1098.2371472145635,-9.413089131833093,-9.413089131833093,-9.413089131833093,-9.413089131833093,-9.413089131833093,-9.413089131833093,0.0,0.0,0.0,1088.8240580827303
2022-06-02,1101.6964492538282,1051.8458675858758,1136.0465799405922,1101.6964492538282,1101.6964492538282,-9.276227400035996,-9.276227400035996,-9.276227400035996,-9.276227400035996,-9.276227400035996,-9.276227400035996,0.0,0.0,0.0,1092.420221853792
2022-06-03,1105.1557512930926,1052.760890892827,1135.8884701615161,1105.1557512930926,1105.1557512930926,-9.39409893091958,-9.39409893091958,-9.39409893091958,-9.39409893091958,-9.39409893091958,-9.39409893091958,0.0,0.0,0.0,1095.761652362173
2022-06-06,1115.5336574108849,1063.4259251259107,1149.357404761942,1115.5336574108849,1115.5336574108849,-9.221470808265687,-9.221470808265687,-9.221470808265687,-9.221470808265687,-9.221470808265687,-9.221470808265687,0.0,0.0,0.0,1106.3121866026192
2022-06-07,1118.9929594501496,1067.4073921920185,1155.7755925855927,1118.9929594501496,1118.9929594501496,-10.175177444051041,-10.175177444051041,-10.175177444051041,-10.175177444051041,-10.175177444051041,-10.175177444051041,0.0,0.0,0.0,1108.8177820060985
2022-06-08,1122.452261489414,1069.8858558274053,1155.3361439243442,1122.452261489414,1122.452261489414,-9.413089131694813,-9.413089131694813,-9.413089131694813,-9.413089131694813,-9.413089131694813,-9.413089131694813,0.0,0.0,0.0,1113.0391723577193
2022-06-09,1125.9115635286776,1069.5688275317514,1159.6388306503086,1125.9115635286776,1125.9115635286776,-9.276227400072418,-9.276227400072418,-9.276227400072418,-9.276227400072418,-9.276227400072418,-9.276227400072418,0.0,0.0,0.0,1116.635336128605
2022-06-10,1129.3708655679438,1078.6345381741608,1165.698094149744,1129.3708655679438,1129.3708655679438,-9.394098930807713,-9.394098930807713,-9.394098930807713,-9.394098930807713,-9.394098930807713,-9.394098930807713,0.0,0.0,0.0,1119.976766637136
2022-06-13,1115.6124924064572,1065.7631574437655,1148.2114014346591,1115.6124924064572,1115.6124924064572,-9.221470808287165,-9.221470808287165,-9.221470808287165,-9.221470808287165,-9.221470808287165,-9.221470808287165,0.0,0.0,0.0,1106.39102159817
2022-06-14,1111.0263680192957,1056.1701142644492,1145.4621372100507,1111.0263680192957,1111.0263680192957,-10.175177443990227,-10.175177443990227,-10.175177443990227,-10.175177443990227,-10.175177443990227,-10.175177443990227,0.0,0.0,0.0,1100.8511905753055
2022-06-15,1106.4402436321332,1052.2715223999269,1140.4025028701308,1106.4402436321332,1106.4402436321332,-9.413089131763169,-9.413089131763169,-9.413089131763169,-9.413089131763169,-9.413089131763169,-9.413089131763169,0.0,0.0,0.0,1097.02715450037
2022-06-16,1101.8541192449716,1050.6462197550009,1136.849839386191,1101.8541192449716,1101.8541192449716,-9.27622740010884,-9.27622740010884,-9.27622740010884,-9.27622740010884,-9.27622740010884,-9.27622740010884,0.0,0.0,0.0,1092.5778918448627
2022-06-17,1097.267994857809,1043.0814376452672,1131.3448466509933,1097.267994857809,1097.267994857809,-9.394098930870385,-9.394098930870385,-9.394098930870385,-9.394098930870385,-9.394098930870385,-9.394098930870385,0.0,0.0,0.0,1087.8738959269388
2022-06-20,1083.5096216963225,1032.3913697475375,1118.992346303093,1083.5096216963225,1083.5096216963225,-9.221470808308643,-9.221470808308643,-9.221470808308643,-9.221470808308643,-9.221470808308643,-9.221470808308643,0.0,0.0,0.0,1074.288150888014
2022-06-21,1078.923497309161,1026.3219385683901,1113.3306175421665,1078.923497309161,1078.923497309161,-10.17517744408865,-10.17517744408865,-10.17517744408865,-10.17517744408865,-10.17517744408865,-10.17517744408865,0.0,0.0,0.0,1068.7483198650723
2022-06-22,1074.3373729219984,1024.1524581416677,1109.4095344776795,1074.3373729219984,1074.3373729219984,-9.413089131687915,-9.413089131687915,-9.413089131687915,-9.413089131687915,-9.413089131687915,-9.413089131687915,0.0,0.0,0.0,1064.9242837903105
2022-06-23,1069.751248534836,1017.9452343725542,1103.6359257103707,1069.751248534836,1069.751248534836,-9.276227400039495,-9.276227400039495,-9.276227400039495,-9.276227400039495,-9.276227400039495,-9.276227400039495,0.0,0.0,0.0,1060.4750211347964
2022-06-24,1065.1651241476743,1011.5856073561561,1098.9124678514618,1065.1651241476743,1065.1651241476743,-9.39409893084579,-9.39409893084579,-9.39409893084579,-9.39409893084579,-9.39409893084579,-9.39409893084579,0.0,0.0,0.0,1055.7710252168285
2022-06-27,1051.4067509861877,993.3547358903327,1086.1660899622618,1051.4067509861877,1051.4067509861877,-9.22147080833012,-9.22147080833012,-9.22147080833012,-9.22147080833012,-9.22147080833012,-9.22147080833012,0.0,0.0,0.0,1042.1852801778575
2022-06-28,1046.8206265990252,993.3391059780661,1077.2363339652352,1046.8206265990252,1046.8206265990252,-10.175177444026263,-10.175177444026263,-10.175177444026263,-10.175177444026263,-10.175177444026263,-10.175177444026263,0.0,0.0,0.0,1036.645449154999
2022-06-29,1042.2345022118636,990.0065967635725,1073.5840990687223,1042.2345022118636,1042.2345022118636,-9.413089131756267,-9.413089131756267,-9.413089131756267,-9.413089131756267,-9.413089131756267,-9.413089131756267,0.0,0.0,0.0,1032.8214130801073
2022-06-30,1037.6483778247011,983.9992103796944,1073.1029529398347,1037.6483778247011,1037.6483778247011,-9.276227400007926,-9.276227400007926,-9.276227400007926,-9.276227400007926,-9.276227400007926,-9.276227400007926,0.0,0.0,0.0,1028.3721504246932
2022-07-01,1033.0622534375395,979.7591918214083,1068.8915103557117,1033.0622534375395,1033.0622534375395,-9.394098930821194,-9.394098930821194,-9.394098930821194,-9.394098930821194,-9.394098930821194,-9.394098930821194,0.0,0.0,0.0,1023.6681545067183
2022-07-04,1019.303880276053,968.4743868221516,1054.111002254062,1019.303880276053,1019.303880276053,-9.221470808393162,-9.221470808393162,-9.221470808393162,-9.221470808393162,-9.221470808393162,-9.221470808393162,0.0,0.0,0.0,1010.0824094676598
2022-07-05,1014.7177558888903,958.3156022056659,1050.165269430259,1014.7177558888903,1014.7177558888903,-10.175177444044278,-10.175177444044278,-10.175177444044278,-10.175177444044278,-10.175177444044278,-10.175177444044278,0.0,0.0,0.0,1004.5425784448461
2022-07-06,1010.1316315017289,957.570185075243,1044.3348921267502,1010.1316315017289,1010.1316315017289,-9.413089131824625,-9.413089131824625,-9.413089131824625,-9.413089131824625,-9.413089131824625,-9.413089131824625,0.0,0.0,0.0,1000.7185423699042
2022-07-07,1005.5455071145664,952.2689206476581,1042.440388564851,1005.5455071145664,1005.5455071145664,-9.27622739993858,-9.27622739993858,-9.27622739993858,-9.27622739993858,-9.27622739993858,-9.27622739993858,0.0,0.0,0.0,996.2692797146278
2022-07-08,1000.9593827274037,948.420539849937,1035.5285062763344,1000.9593827274037,1000.9593827274037,-9.394098930796595,-9.394098930796595,-9.394098930796595,-9.394098930796595,-9.394098930796595,-9.394098930796595,0.0,0.0,0.0,991.5652837966071
2022-07-11,987.2010095659182,936.2187942364827,1021.9876116364555,987.2010095659182,987.2010095659182,-9.221470808244243,-9.221470808244243,-9.221470808244243,-9.221470808244243,-9.221470808244243,-9.221470808244243,0.0,0.0,0.0,977.9795387576739
2022-07-12,982.6148851787557,932.7850928042027,1017.6685056330449,982.6148851787557,982.6148851787557,-10.175177444062298,-10.175177444062298,-10.175177444062298,-10.175177444062298,-10.175177444062298,-10.175177444062298,0.0,0.0,0.0,972.4397077346933
2022-07-13,978.0287607915931,925.2499317492511,1014.7929145301144,978.0287607915931,978.0287607915931,-9.413089131686343,-9.413089131686343,-9.413089131686343,-9.413089131686343,-9.413089131686343,-9.413089131686343,0.0,0.0,0.0,968.6156716599068
2022-07-14,973.4426364044316,918.1273439889751,1007.8802651917381,973.4426364044316,973.4426364044316,-9.27622740008077,-9.27622740008077,-9.27622740008077,-9.27622740008077,-9.27622740008077,-9.27622740008077,0.0,0.0,0.0,964.1664090043508
2022-07-15,968.856512017269,914.1489085239311,1003.345597939381,968.856512017269,968.856512017269,-9.394098930859272,-9.394098930859272,-9.394098930859272,-9.394098930859272,-9.394098930859272,-9.394098930859272,0.0,0.0,0.0,959.4624130864097
2022-07-16,964.2703876301075,918.0484921247116,1009.6566465254625,964.2703876301075,964.2703876301075,-2.0178762764992384,-2.0178762764992384,-2.0178762764992384,-2.0178762764992384,-2.0178762764992384,-2.0178762764992384,0.0,0.0,0.0,962.2525113536083
2022-07-17,959.6842632429449,965.7442375067214,1052.0287892541753,959.6842632429449,959.6842632429449,49.49793999136778,49.49793999136778,49.49793999136778,49.49793999136778,49.49793999136778,49.49793999136778,0.0,0.0,0.0,1009.1822032343126
2022-07-18,955.0981388557824,902.8023804889173,992.8074194660409,955.0981388557824,955.0981388557824,-9.221470808307286,-9.221470808307286,-9.221470808307286,-9.221470808307286,-9.221470808307286,-9.221470808307286,0.0,0.0,0.0,945.8766680474752
2022-07-19,950.5120144686198,899.3528964452527,980.1531175306271,950.5120144686198,950.5120144686198,-10.175177444081887,-10.175177444081887,-10.175177444081887,-10.175177444081887,-10.175177444081887,-10.175177444081887,0.0,0.0,0.0,940.3368370245379
2022-07-20,945.9258900814573,893.4520818819599,979.5973889978437,945.9258900814573,945.9258900814573,-9.413089131754692,-9.413089131754692,-9.413089131754692,-9.413089131754692,-9.413089131754692,-9.413089131754692,0.0,0.0,0.0,936.5128009497026
2022-07-21,941.3397656942958,887.8199729758715,977.6270742956187,941.3397656942958,941.3397656942958,-9.276227400011425,-9.276227400011425,-9.276227400011425,-9.276227400011425,-9.276227400011425,-9.276227400011425,0.0,0.0,0.0,932.0635382942844
2022-07-22,936.7536413071332,883.4836757426726,971.2088180417073,936.7536413071332,936.7536413071332,-9.394098930860725,-9.394098930860725,-9.394098930860725,-9.394098930860725,-9.394098930860725,-9.394098930860725,0.0,0.0,0.0,927.3595423762724
2022-07-25,922.9952681456466,873.3428620537077,955.7918380562712,922.9952681456466,922.9952681456466,-9.221470808287203,-9.221470808287203,-9.221470808287203,-9.221470808287203,-9.221470808287203,-9.221470808287203,0.0,0.0,0.0,913.7737973373594
2022-07-26,918.4091437584851,865.8960945960944,953.9832159538597,918.4091437584851,918.4091437584851,-10.175177444099907,-10.175177444099907,-10.175177444099907,-10.175177444099907,-10.175177444099907,-10.175177444099907,0.0,0.0,0.0,908.2339663143853
2022-07-27,913.8230193713225,858.5187667304211,951.2271949797442,913.8230193713225,913.8230193713225,-9.41308913178276,-9.41308913178276,-9.41308913178276,-9.41308913178276,-9.41308913178276,-9.41308913178276,0.0,0.0,0.0,904.4099302395398
2022-07-28,909.23689498416,857.841316928616,943.6779262462635,909.23689498416,909.23689498416,-9.276227399942082,-9.276227399942082,-9.276227399942082,-9.276227399942082,-9.276227399942082,-9.276227399942082,0.0,0.0,0.0,899.960667584218
2022-07-29,904.6507705969984,852.0314432460267,940.0130168623064,904.6507705969984,904.6507705969984,-9.394098930923397,-9.394098930923397,-9.394098930923397,-9.394098930923397,-9.394098930923397,-9.394098930923397,0.0,0.0,0.0,895.256671666075
2022-08-01,890.8923974355118,837.9518440430867,925.1310092084587,890.8923974355118,890.8923974355118,-9.221470808350244,-9.221470808350244,-9.221470808350244,-9.221470808350244,-9.221470808350244,-9.221470808350244,0.0,0.0,0.0,881.6709266271616
2022-08-02,886.3062730483492,830.365772858646,915.8267763425519,886.3062730483492,886.3062730483492,-10.175177444117923,-10.175177444117923,-10.175177444117923,-10.175177444117923,-10.175177444117923,-10.175177444117923,0.0,0.0,0.0,876.1310956042313
2022-08-03,881.7201486611877,827.0074724554621,915.6804126355722,881.7201486611877,881.7201486611877,-9.413089131851116,-9.413089131851116,-9.413089131851116,-9.413089131851116,-9.413089131851116,-9.413089131851116,0.0,0.0,0.0,872.3070595293366
2022-08-04,877.1340242740253,826.2656710389538,910.2133651779751,877.1340242740253,877.1340242740253,-9.27622740008427,-9.27622740008427,-9.27622740008427,-9.27622740008427,-9.27622740008427,-9.27622740008427,0.0,0.0,0.0,867.857796873941
2022-08-05,872.5478998868637,817.5767749880133,906.0075893323367,872.5478998868637,872.5478998868637,-9.394098930724265,-9.394098930724265,-9.394098930724265,-9.394098930724265,-9.394098930724265,-9.394098930724265,0.0,0.0,0.0,863.1538009561394
2022-08-08,858.7895267253771,807.9996946943571,892.2416904200206,858.7895267253771,858.7895267253771,-9.221470808413283,-9.221470808413283,-9.221470808413283,-9.221470808413283,-9.221470808413283,-9.221470808413283,0.0,0.0,0.0,849.5680559169638
2022-08-09,854.2034023382146,802.4122885309835,887.2447764765507,854.2034023382146,854.2034023382146,-10.175177444055537,-10.175177444055537,-10.175177444055537,-10.175177444055537,-10.175177444055537,-10.175177444055537,0.0,0.0,0.0,844.028224894159
2022-08-10,849.6172779510525,795.6758387836419,885.5270285051585,849.6172779510525,849.6172779510525,-9.413089131816148,-9.413089131816148,-9.413089131816148,-9.413089131816148,-9.413089131816148,-9.413089131816148,0.0,0.0,0.0,840.2041888192364
2022-08-11,848.1379709062326,796.4362933747659,883.5254649028956,848.1379709062326,848.1379709062326,-9.276227400014927,-9.276227400014927,-9.276227400014927,-9.276227400014927,-9.276227400014927,-9.276227400014927,0.0,0.0,0.0,838.8617435062176
2022-08-12,846.6586638614127,794.2300876797024,884.0057671336796,846.6586638614127,846.6586638614127,-9.394098930812987,-9.394098930812987,-9.394098930812987,-9.394098930812987,-9.394098930812987,-9.394098930812987,0.0,0.0,0.0,837.2645649305997
2022-08-15,842.2207427269534,787.4221662863395,875.5787473808728,842.2207427269534,842.2207427269534,-9.221470808393196,-9.221470808393196,-9.221470808393196,-9.221470808393196,-9.221470808393196,-9.221470808393196,0.0,0.0,0.0,832.9992719185602
2022-08-16,840.7414356821336,788.0344816809168,872.5739172211229,840.7414356821336,840.7414356821336,-10.175177444153958,-10.175177444153958,-10.175177444153958,-10.175177444153958,-10.175177444153958,-10.175177444153958,0.0,0.0,0.0,830.5662582379796
2022-08-17,839.2621286373136,787.316036436733,873.630740562187,839.2621286373136,839.2621286373136,-9.413089131781186,-9.413089131781186,-9.413089131781186,-9.413089131781186,-9.413089131781186,-9.413089131781186,0.0,0.0,0.0,829.8490395055325
2022-08-18,837.782821592494,786.1242651929789,871.3363926401034,837.782821592494,837.782821592494,-9.276227399983355,-9.276227399983355,-9.276227399983355,-9.276227399983355,-9.276227399983355,-9.276227399983355,0.0,0.0,0.0,828.5065941925106
2022-08-19,836.303514547674,780.9499168356971,871.9929962777084,836.303514547674,836.303514547674,-9.39409893078839,-9.39409893078839,-9.39409893078839,-9.39409893078839,-9.39409893078839,-9.39409893078839,0.0,0.0,0.0,826.9094156168857
2022-08-22,831.8655934132146,779.0781243568744,868.5730825864076,831.8655934132146,831.8655934132146,-9.221470808285845,-9.221470808285845,-9.221470808285845,-9.221470808285845,-9.221470808285845,-9.221470808285845,0.0,0.0,0.0,822.6441226049287
2022-08-23,830.3862863683948,780.354132132326,860.8920731512782,830.3862863683948,830.3862863683948,-10.175177444093144,-10.175177444093144,-10.175177444093144,-10.175177444093144,-10.175177444093144,-10.175177444093144,0.0,0.0,0.0,820.2111089243017
2022-08-24,828.906979323575,774.6769843264451,861.7460938817632,828.906979323575,828.906979323575,-9.413089131746226,-9.413089131746226,-9.413089131746226,-9.413089131746226,-9.413089131746226,-9.413089131746226,0.0,0.0,0.0,819.4938901918288
2022-08-25,827.4276722787554,775.9833368995364,861.6419268240645,827.4276722787554,827.4276722787554,-9.276227399914012,-9.276227399914012,-9.276227399914012,-9.276227399914012,-9.276227399914012,-9.276227399914012,0.0,0.0,0.0,818.1514448788414
2022-08-26,825.9483652339354,775.4356997614783,859.8322615914572,825.9483652339354,825.9483652339354,-9.394098930851063,-9.394098930851063,-9.394098930851063,-9.394098930851063,-9.394098930851063,-9.394098930851063,0.0,0.0,0.0,816.5542663030843
